observation_id,non_conformity
1017160550,0.24668999999999996
1017430550,0.85688
1017030552,0.11321999999999999
1018180553,0.10075999999999996
1002810554,0.83589
1012140554,0.11712
1015570555,0.51171
1010420555,0.07003000000000004
1017420556,0.21375999999999995
1008770559,0.62624
1011930559,0.26007
1012470560,0.02407999999999999
1016960560,0.06440999999999997
1012620561,0.20367000000000002
1008280562,0.12846999999999997
1016550562,0.07284000000000002
1005270562,0.29932000000000003
1012140563,0.48219999999999996
1015090564,0.03671000000000002
1008610564,0.17384
1013570564,0.45591000000000004
1008280565,0.03478999999999999
1012430566,0.052100000000000035
1004030569,0.76327
1008280570,0.10274000000000005
1004120571,0.61388
1005270571,0.19145
1003960574,0.06716
1004150574,0.49055000000000004
1010420574,0.56377
1003860577,0.24202
1008530577,0.23246
1010650577,0.08004
1004920578,0.76974
1013900579,0.7076899999999999
1004030579,0.11699000000000004
1007590580,0.07659000000000005
1008300580,0.21653999999999995
1012610581,0.07955000000000001
1008770581,0.66294
1009530584,0.059169999999999945
1011660585,0.88006
1008360586,0.20157999999999998
1002850588,0.0232
1012610588,0.08553999999999995
1007590588,0.59013
1005270590,0.38351
1003960590,0.049699999999999966
1001590591,0.02639999999999998
1005270593,0.72809
1003860593,0.08469000000000004
1012620593,0.009220000000000006
1002810594,0.09443999999999997
1003330594,0.93615
1008880595,0.24287999999999998
1005270596,0.43875
1013650597,0.402
1012620597,0.13117
1005270597,0.026499999999999968
1011700598,0.66012
1012610598,0.06906999999999996
1003890599,0.85721
1008880599,0.21042000000000005
1005270600,0.39027999999999996
1005270603,0.23858999999999997
1007590604,0.41481999999999997
1003860604,0.06037999999999999
1019290604,0.06269999999999998
1016550604,0.09558999999999995
1003910606,0.35812999999999995
1004030606,0.63992
1010460606,0.50997
1016700606,0.22021000000000002
1007590607,0.13763999999999998
1012610608,0.14798999999999995
1009570608,0.060860000000000025
1004030609,0.40186
1012910612,0.45746
1008280612,0.37938000000000005
1016130612,0.017310000000000048
1013900613,0.24760000000000004
1013650614,0.18564999999999998
1015510615,0.7384
1011930615,0.14934999999999998
1004030615,0.15549000000000002
1008610617,0.10794999999999999
1003730618,0.26385000000000003
1007140619,0.56124
1016770623,0.12007999999999996
1003740626,0.07647999999999999
1014990628,0.25451999999999997
1009580630,0.52582
1016890630,0.12121000000000004
1017760632,0.10938999999999999
1004030632,0.30140999999999996
1001750633,0.82429
1002810633,0.33231999999999995
1003960634,0.03427999999999998
1016550634,0.18030999999999997
1019500636,0.13070000000000004
1013300638,0.028610000000000024
1019670639,0.80114
1004920641,0.19091999999999998
1014470641,0.90188
1004030642,0.024939999999999962
1011080642,0.032789999999999986
1019680643,0.056010000000000004
1004030643,0.25677000000000005
1012610644,0.44459000000000004
1010420645,0.14198999999999995
1012140646,0.5545800000000001
1003860646,0.09570999999999996
1008280647,0.41990000000000005
1012620649,0.19533
1013130650,0.13797000000000004
1008880650,0.49406000000000005
1012620651,0.05496000000000001
1012140652,0.15452
1002810653,0.014059999999999961
1007140653,0.32069000000000003
1004920653,0.043399999999999994
1009440654,0.42147999999999997
1003860655,0.05315000000000003
1007790656,0.03749000000000002
1017440658,0.21192
1008280658,0.043200000000000016
1012620659,0.07733000000000001
1000990659,0.27415999999999996
1014660660,0.6222799999999999
1002450661,0.44992
1006170661,0.19354000000000005
1000990663,0.09262000000000004
1017410665,0.06359999999999999
1014890666,0.09572000000000003
1017230669,0.97713
1008750669,0.33153999999999995
1002640672,0.39276
1009450673,0.27908
1009750673,0.016449999999999965
1020020674,0.20015000000000005
1012610674,0.22182999999999997
1012620674,0.32111999999999996
1004920676,0.69084
1010950676,0.10818000000000005
1006520676,0.04283999999999999
1014470678,0.32265
1016620679,0.29762
1004920680,0.25168999999999997
1015940680,0.045680000000000054
1008080682,0.10773999999999995
1001750682,0.08925000000000005
1001600682,0.07374999999999998
1004740683,0.09926000000000001
1001600683,0.6531100000000001
1001600685,0.09338999999999997
1012620687,0.18806
1008470688,0.10294999999999999
1008360690,0.6975
1016620691,0.04413999999999996
1014470692,0.08672999999999997
1015940693,0.63322
1012620694,0.5075000000000001
1011150694,0.040630000000000055
1009570694,0.12222999999999995
1007970696,0.14590000000000003
1016620696,0.08360000000000001
1012620696,0.012989999999999946
1012620699,0.03574999999999995
1000990699,0.37050000000000005
1001590700,0.42854000000000003
1014890702,0.21001000000000003
1001590705,0.22307999999999995
1012620705,0.27896
1001590707,0.27118
1000990708,0.67537
1012620711,0.08836999999999995
1004920712,0.86046
1001600712,0.20804999999999996
1013470713,0.11073999999999995
1001600713,0.99656
1010480715,0.13809000000000005
1001600716,0.07911999999999997
1012620716,0.015839999999999965
1013560716,0.37912999999999997
1014160720,0.024909999999999988
1001600720,0.10348999999999997
1008480721,0.27885000000000004
1005040722,0.08150999999999997
1012620723,0.21677999999999997
1018860723,0.8939900000000001
1008880723,0.25937
1014660723,0.36193
1003910725,0.10440000000000005
1012320725,0.60867
1019170726,0.03768000000000005
1016890727,0.24246999999999996
1009510729,0.10689000000000004
1013750730,0.02575000000000005
1014810730,0.09784999999999999
1010460732,0.09257000000000004
1003770732,0.041200000000000014
1009510733,0.63744
1012470733,0.18749000000000005
1016890734,0.33938999999999997
1009510734,0.50168
1019660736,0.21814999999999996
1012610736,0.05630999999999997
1005230736,0.29201
1003770738,0.11941999999999997
1008480738,0.12341999999999997
1013650738,0.15408
1014660739,0.68892
1008280742,0.16290000000000004
1003120742,0.13248000000000004
1009510743,0.01471
1014660745,0.66984
1012210745,0.25241
1003490746,0.04491999999999996
1009950747,0.13395
1011930747,0.10092999999999996
1005090748,0.3006
1004920749,0.96116
1003770751,0.07033999999999996
1003730752,0.8862
1019360752,0.09001000000000003
1007790754,0.06706000000000001
1014810758,0.10338999999999998
1009110759,0.04737999999999998
1016290759,0.43954000000000004
1012610762,0.06274999999999997
1012620763,0.38926000000000005
1009570763,0.40285000000000004
1008280765,0.8286
1011840769,0.16149000000000002
1009510771,0.34309999999999996
1009920771,0.31418
1009110771,0.53958
1008880774,0.53999
1008750775,0.11573
1018860776,0.09514
1012960776,0.44462
1009110779,0.054729999999999945
1009110780,0.6222300000000001
1014660780,0.23021000000000003
1019170784,0.08272000000000002
1009920787,0.83773
1007140787,0.5631200000000001
1008690788,0.69015
1000620789,0.38205
1012610789,0.50451
1003770791,0.16395000000000004
1004200792,0.40832
1018860792,0.37193
1009570793,0.07245000000000001
1017420797,0.24780999999999997
1012500798,0.6394299999999999
1017110798,0.55383
1003490800,0.54155
1009450801,0.18986999999999998
1008610802,0.11253999999999997
1016290805,0.91464
1019330805,0.09880999999999995
1014380809,0.07525000000000004
1009110810,0.6566000000000001
1008880811,0.74793
1008630812,0.41644000000000003
1012610812,0.11846000000000001
1008570813,0.09440000000000004
1012620814,0.11002
1009510815,0.031460000000000043
1008880815,0.11748000000000003
1012320816,0.35492999999999997
1002960817,0.07330000000000003
1002590819,0.49866
1000970820,0.27442
1009820822,0.031059999999999977
1008610822,0.0877
1012470823,0.054749999999999965
1001800824,0.51071
1012610825,0.22314999999999996
1001850826,0.8298300000000001
1003530826,0.59702
